endTime,artistName,trackName,msPlayed
2020-12-14 12:41,The Beatles,I Want To Hold Your Hand - Remastered 2009,1625
2020-12-14 12:45,The Beatles,You're Going To Lose That Girl - Remastered 2009,998
2020-12-14 12:45,AC/DC,Black Ice,1811
2020-12-14 12:45,AC/DC,Satellite Blues,1207
2020-12-14 12:45,David Bowie,Rebel Rebel - 2016 Remaster,112431
2020-12-14 12:45,The Beatles,You Won't See Me - Remastered 2009,1253
2020-12-14 12:45,AC/DC,Thunderstruck,719
2020-12-14 12:45,The Beatles,Drive My Car - Remastered 2009,1253
2020-12-14 12:45,AC/DC,Hard as a Rock,789
2020-12-14 12:45,The Beatles,Hey Jude - Remastered 2015,882
2020-12-14 12:45,The Who,Won't Get Fooled Again - Original Album Version,7407
2020-12-14 12:45,Ron Gallo,"Young Lady, You're Scaring Me",7407
2020-12-14 12:54,The Rolling Stones,It's Only Rock'n'Roll (But I Like It) - Remastered 2009,307440
2020-12-14 12:58,Eric Clapton,"Alberta - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",218373
2020-12-14 12:58,Aerosmith,You Gotta Move,8174
2020-12-14 13:01,AC/DC,Dirty Deeds Done Dirt Cheap,6723
2020-12-14 13:01,Queen,Crazy Little Thing Called Love - Remastered 2011,163373
2020-12-14 13:04,AC/DC,Realize,217466
2020-12-14 13:10,Aerosmith,Can't Stop Lovin' You (with Carrie Underwood),1770
2020-12-14 13:10,Scorpions,Wind Of Change,312360
2020-12-14 17:03,Vintage Culture,I Will Find,187691
2020-12-14 17:08,MC Rogerinho,Só Você,187141
2020-12-14 17:11,Onze:20,Te Roubar pra Mim,190186
2020-12-14 17:13,Lexa,Sussu,126400
2020-12-14 17:16,Hungria Hip Hop,Pisando na Lua - Acústico,13705
2020-12-14 17:16,Jota Quest,Blecaute (feat. Anitta & Nile Rodgers),1365
2020-12-14 17:16,Manu Gavassi,Deve ser horrível dormir sem mim,155052
2020-12-14 17:19,Anitta,Jogação,154402
2020-12-14 17:22,Bonde do Tigrão,O Baile Todo,207133
2020-12-14 17:25,Vitão,Flores,155798
2020-12-14 17:28,Onze:20,Pra Você,218128
2020-12-14 17:33,Tchakabum,Onda Onda (Olha a Onda),275706
2020-12-14 17:36,Marcos & Belutti,Aquele 1%,176933
2020-12-14 17:39,Victor & Leo,Borboletas,201453
2020-12-14 17:43,Hungria Hip Hop,Hoje Ela Já Chorou - Acústico,4148
2020-12-14 17:43,Raça Negra,Cheia de Manias,211000
2020-12-14 17:46,Vitor Kley,A Tal Canção Pra Lua (Microfonado),208982
2020-12-14 17:49,Luísa Sonza,TOMA,129654
2020-12-14 17:51,Nego do Borel,Não Me Deixe Sozinho,151680
2020-12-14 17:54,Bruno & Barretto,"Farra, Pinga e Foguete",162377
2020-12-14 17:57,Projota,Ela Só Quer Paz,174382
2020-12-14 18:03,Jorge & Mateus,"Quase Sem Querer - Recorded At Mosh Studios, São Paulo",64716
2020-12-14 18:13,Harmonia Do Samba,Sacanagenzinha (Ao Vivo),136481
2020-12-14 18:15,Jennifer Lopez,Baila Conmigo,163998
2020-12-14 18:19,Becky G,Mayores,203186
2020-12-14 18:22,Becky G,Sin Pijama,188560
2020-12-14 18:25,Natti Natasha,Me Gusta,197306
2020-12-14 21:58,Aerosmith,Can't Stop Lovin' You (with Carrie Underwood),1346
2020-12-14 22:02,AC/DC,Highway to Hell,208400
2020-12-14 22:04,The Beatles,Yesterday - Remastered 2009,125666
2020-12-14 22:08,Bon Jovi,Livin' On A Prayer,249293
2020-12-14 22:13,The Who,Baba O'Riley,557
2020-12-14 22:13,Oasis,Wonderwall - Remastered,743
2020-12-14 22:13,AC/DC,The Jack,7600
2020-12-14 22:13,Arctic Monkeys,R U Mine?,487
2020-12-14 22:13,Arctic Monkeys,R U Mine?,1532
2020-12-14 22:13,Led Zeppelin,Immigrant Song - Remaster,650
2020-12-14 22:13,Led Zeppelin,Immigrant Song - Remaster,580
2020-12-14 22:13,Aerosmith,Walk This Way,557
2020-12-14 22:13,Billy Joel,We Didn't Start the Fire,743
2020-12-14 22:13,AC/DC,Fire Your Guns,534
2020-12-14 22:13,Led Zeppelin,Stairway to Heaven - Remaster,7174
2020-12-14 22:13,Aerosmith,Amazing,603
2020-12-14 22:13,AC/DC,Shoot to Thrill,487
2020-12-14 22:13,The Beatles,I Saw Her Standing There - Remastered 2009,487
2020-12-14 22:13,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",289026
2020-12-14 22:13,The Beatles,Roll Over Beethoven - Remastered 2009,626
2020-12-14 22:14,The Beatles,Ticket To Ride - Remastered 2009,1300
2020-12-14 22:14,James Brown,People Get Up And Drive Your Funky Soul - Remix,882
2020-12-14 22:14,Arctic Monkeys,R U Mine?,55124
2020-12-14 22:14,The Beatles,Here Comes The Sun - Remastered 2009,2205
2020-12-14 22:14,AC/DC,High Voltage,743
2020-12-14 22:14,AC/DC,Flick of the Switch,3506
2020-12-14 22:14,AC/DC,Shoot to Thrill,1602
2020-12-14 22:14,The Rolling Stones,Rocks Off,1578
2020-12-14 22:14,The Rolling Stones,Harlem Shuffle - Remastered 2009,2205
2020-12-14 22:15,AC/DC,Rock the Blues Away,719
2020-12-14 22:15,AC/DC,Evil Walks,835
2020-12-14 22:15,AC/DC,Moneytalks,673
2020-12-14 22:15,AC/DC,Have a Drink on Me,1996
2020-12-14 22:15,Aerosmith,Dream On,766
2020-12-14 22:15,Aerosmith,What Could Have Been Love,1021
2020-12-14 22:15,Green Day,Boulevard of Broken Dreams,1253
2020-12-14 22:15,The Beatles,You Really Got A Hold On Me - Remastered 2009,1021
2020-12-14 22:15,The Beatles,You Really Got A Hold On Me - Remastered 2009,952
2020-12-14 22:15,Green Day,Still Breathing,766
2020-12-14 22:15,AC/DC,Flick of the Switch,580
2020-12-14 22:15,Paul McCartney,While My Guitar Gently Weeps - Live,650
2020-12-14 22:15,Huey Lewis & The News,The Power Of Love,626
2020-12-14 22:15,The Beatles,Back In The U.S.S.R. - 2018 Mix,2739
2020-12-14 22:15,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,1253
2020-12-14 22:15,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,8312
2020-12-14 22:15,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,12561
2020-12-14 22:15,The Who,The Seeker - Edit,835
2020-12-14 22:18,The Beatles,Twist And Shout - Remastered 2009,4876
2020-12-14 22:18,Led Zeppelin,Houses of the Holy - Remaster,18061
2020-12-14 22:18,Arctic Monkeys,Fluorescent Adolescent,183893
2020-12-14 22:19,The Beatles,I Will - 2018 Mix,1091
2020-12-14 22:19,Led Zeppelin,Going to California - Remaster,3622
2020-12-14 22:19,Aerosmith,Dude (Looks Like A Lady),1277
2020-12-14 22:19,Aerosmith,Road Runner,928
2020-12-14 22:19,AC/DC,Shot Down in Flames,1625
2020-12-14 22:19,AC/DC,You Shook Me All Night Long,1346
2020-12-14 22:19,AC/DC,Fly on the Wall,1996
2020-12-14 22:19,The Beatles,Help! - Remastered 2009,2229
2020-12-14 22:19,The Beatles,A Hard Day's Night - Remastered 2009,8452
2020-12-14 22:19,Queen,Under Pressure - Remastered 2011,2182
2020-12-14 22:19,Aerosmith,Jesus Is On The Main Line,1764
2020-12-14 22:19,The Rolling Stones,Respectable - Remastered,2693
2020-12-14 22:19,Pearl Jam,Last Kiss,952
2020-12-14 22:19,Led Zeppelin,Since I've Been Loving You - Remaster,673
2020-12-14 22:19,Queen,Love Of My Life - Remastered 2011,1880
2020-12-14 22:19,AC/DC,If You Want Blood (You've Got It),2786
2020-12-14 22:19,The Beatles,The Night Before - Remastered 2009,789
2020-12-14 22:19,AC/DC,Shake a Leg,1834
2020-12-14 22:19,The Beatles,Do You Want To Know A Secret - Remastered 2009,3552
2020-12-14 22:19,Queen,Somebody To Love - Remastered 2011,2600
2020-12-14 22:19,AC/DC,That's the Way I Wanna Rock 'N' Roll,1184
2020-12-14 22:19,AC/DC,That's the Way I Wanna Rock 'N' Roll,2786
2020-12-14 22:19,The Beatles,Love Me Do - Remastered 2009,1207
2020-12-14 22:19,Travis,Closer,2856
2020-12-14 22:19,Travis,Closer,2786
2020-12-14 22:20,Aerosmith,Something,998
2020-12-14 22:20,AC/DC,Stiff Upper Lip,1091
2020-12-14 22:20,James Brown,Papa's Got A Brand New Bag - Pt. 1,1091
2020-12-14 22:20,Led Zeppelin,"Hey, Hey, What Can I Do - Remaster",2461
2020-12-14 22:20,AC/DC,Hell Ain't a Bad Place to Be,2043
2020-12-14 22:20,The Rolling Stones,Miss You - Remastered,3157
2020-12-14 22:20,John Lennon,Stand By Me - Remastered 2010,1555
2020-12-14 22:20,The Rolling Stones,Stray Cat Blues - 50th Anniversary Edition,1300
2020-12-14 22:20,The Who,Behind Blue Eyes,1044
2020-12-14 22:20,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,15162
2020-12-14 22:20,Black Sabbath,Children of the Grave,2530
2020-12-14 22:20,Black Sabbath,Iron Man,18111
2020-12-14 22:20,Led Zeppelin,Good Times Bad Times - 1993 Remaster,1555
2020-12-14 22:20,Aerosmith,Sunny Side Of Love,1532
2020-12-14 22:20,AC/DC,Dog Eat Dog,1300
2020-12-14 22:20,The Rolling Stones,Rain Fall Down - Remastered 2009,1277
2020-12-14 22:20,The Rolling Stones,Rock And A Hard Place,1741
2020-12-14 22:20,Aerosmith,Cryin',1346
2020-12-14 22:20,The Beatles,Let It Be - Remastered 2009,1230
2020-12-14 22:21,Led Zeppelin,Whole Lotta Love - Remaster,1044
2020-12-14 22:21,Foster The People,Pumped Up Kicks,1509
2020-12-14 22:21,AC/DC,Rock N Roll Train,1160
2020-12-14 22:21,Led Zeppelin,Fool in the Rain - Remaster,2554
2020-12-14 22:21,The Beatles,And I Love Her - Remastered 2009,1091
2020-12-14 22:21,The Rolling Stones,Street Fighting Man - 50th Anniversary Edition,1091
2020-12-14 22:21,AC/DC,Boogie Man,905
2020-12-14 22:21,The Rolling Stones,Out Of Control,1973
2020-12-14 22:21,AC/DC,Are You Ready,1068
2020-12-14 22:21,Eric Clapton,"Nobody Knows You When You're Down and Out - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",1300
2020-12-14 22:21,The Rolling Stones,Doom And Gloom,3970
2020-12-14 22:21,The Beatles,With A Little Help From My Friends - Remastered 2009,859
2020-12-14 22:21,James Brown,"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2",1346
2020-12-14 22:21,Led Zeppelin,When the Levee Breaks - Remaster,1091
2020-12-14 22:21,AC/DC,Rock 'N' Roll Damnation,1787
2020-12-14 22:21,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,905
2020-12-14 22:21,Chuck Berry,Johnny B. Goode,1253
2020-12-14 22:27,James Brown,The Payback,367200
2020-12-14 22:28,Lynyrd Skynyrd,Sweet Home Alabama,34319
2020-12-14 23:28,Programa Eu Fico Loko,PROGRAMA EU FICO LOKO #11 - FELIPE CASTANHARI,3574967
2020-12-15 11:33,Programa Eu Fico Loko,PROGRAMA EU FICO LOKO #12 - REZENDE,7103
2020-12-15 11:33,Programa Eu Fico Loko,PROGRAMA EU FICO LOKO #11 - FELIPE CASTANHARI,2568116
2020-12-15 12:15,Hipsters Ponto Tech,Astronomia e tecnologia – Hipsters Ponto Tech #231,2502002
2020-12-15 12:17,Black Sabbath,Loner,2113
2020-12-15 12:17,James Brown,Papa's Got A Brand New Bag - Pt. 1,905
2020-12-15 12:17,James Brown,Papa's Got A Brand New Bag - Pt. 1,1277
2020-12-15 12:17,The Beatles,And I Love Her - Remastered 2009,1834
2020-12-15 12:17,Black Sabbath,Paranoid,7453
2020-12-15 12:17,Black Sabbath,Heaven and Hell - 2009 Remaster,3691
2020-12-15 12:17,AC/DC,Who Made Who,1811
2020-12-15 12:17,The Rolling Stones,Doom And Gloom,1346
2020-12-15 12:17,AC/DC,Thunderstruck,1787
2020-12-15 12:17,AC/DC,Realize,18018
2020-12-15 12:17,The Beatles,You Really Got A Hold On Me - Remastered 2009,69683
2020-12-15 12:17,Ozzy Osbourne,Ordinary Man (feat. Elton John),4226
2020-12-15 12:17,The Who,Who Are You,5038
2020-12-15 12:17,The Rolling Stones,Rock And A Hard Place,1230
2020-12-15 12:17,Steppenwolf,Born To Be Wild,952
2020-12-15 12:17,Steppenwolf,Born To Be Wild,2275
2020-12-15 12:18,Eric Clapton,Cocaine,952
2020-12-15 12:18,AC/DC,Evil Walks,1114
2020-12-15 12:18,The Rolling Stones,Out Of Control,1114
2020-12-15 12:18,AC/DC,Girls Got Rhythm,905
2020-12-15 12:18,Led Zeppelin,The Song Remains the Same - Remaster,1277
2020-12-15 12:18,AC/DC,High Voltage,859
2020-12-15 12:18,Queen,We Will Rock You - Remastered 2011,1068
2020-12-15 12:18,Led Zeppelin,Good Times Bad Times - 1993 Remaster,1021
2020-12-15 12:18,Aerosmith,Sunny Side Of Love,1369
2020-12-15 12:18,Black Sabbath,N.I.B.,1416
2020-12-15 12:18,Ben E. King,Stand by Me,1416
2020-12-15 12:18,The Beatles,Roll Over Beethoven - Remastered 2009,882
2020-12-15 12:24,Queen,Radio Ga Ga - Remastered 2011,348226
2020-12-15 12:27,AC/DC,That's the Way I Wanna Rock 'N' Roll,225026
2020-12-15 12:30,AC/DC,Dirty Deeds Done Dirt Cheap,1927
2020-12-15 12:30,AC/DC,Stiff Upper Lip,4945
2020-12-15 12:30,AC/DC,Hell Ain't a Bad Place to Be,1532
2020-12-15 12:30,John Lennon,Stand By Me - Remastered 2010,171780
2020-12-15 12:30,The Beatles,Let It Be - Remastered 2009,2321
2020-12-15 12:30,The Beatles,Hey Jude - Remastered 2015,1462
2020-12-15 12:31,Queen,Under Pressure - Remastered 2011,13142
2020-12-15 13:09,Primocast,PrimoCast 100 - Como investir fora do Brasil? (Saiba diversificar sua carteira lá fora),2220655
2020-12-15 13:47,MC Rogerinho,Só Você,85075
2020-12-15 13:50,MC WM,Para e Repara,169411
2020-12-15 13:51,MC WM,Big Bum,88754
2020-12-15 13:55,MC WM,Para e Repara,169411
2020-12-15 13:57,Mc IG,3 Dias Virado,3413
2020-12-15 13:57,MC Hariel,Tchau,1536
2020-12-15 13:57,MC WM,Big Bum,84125
2020-12-15 14:00,Mc IG,3 Dias Virado,207157
2020-12-15 14:01,Simone & Simaria,Amoreco,490
2020-12-15 14:01,Jennifer Lopez,Baila Conmigo,9493
2020-12-15 14:01,MC Menor da VG,Tudo Na Sua Mão,42603
2020-12-15 14:03,Simone & Simaria,Amoreco,151262
2020-12-15 14:07,Natti Natasha,Me Gusta,197306
2020-12-15 14:10,Mc IG,3 Dias Virado,207157
2020-12-15 14:13,Cristiano Araújo,Hoje Eu To Terrível - Ao Vivo,160453
2020-12-15 14:16,Os Barões Da Pisadinha,Recairei - Ao Vivo,166837
2020-12-15 14:19,Mc Leléto,Automaticamente,188029
2020-12-15 14:22,MC Marcinho,Glamourosa (Rap Glamurosa),207750
2020-12-15 14:25,Jads & Jadson,Jeito Carinhoso - Ao Vivo,185906
2020-12-15 14:29,Os Barões Da Pisadinha,Tá Rocheda,203075
2020-12-15 14:32,DENNIS,Malandramente,171692
2020-12-15 14:34,Jennifer Lopez,Baila Conmigo,163998
2020-12-15 14:38,Lambasaia,Prostituta,198971
2020-12-15 14:40,Tati Quebra Barraco,Boladona,126626
2020-12-15 14:43,MC Rogerinho,Só Você,187141
2020-12-15 14:45,Harmonia Do Samba,Sacanagenzinha (Ao Vivo),136481
2020-12-15 14:49,MC Koringa,Dança Sensual,203200
2020-12-15 14:51,Os Cretinos,Qual bumbum mais bate. Qual bumbum mais pula,162037
2020-12-15 14:54,Andinho,Já É Sensação,181866
2020-12-15 14:58,Marília Mendonça,Infiel - Ao Vivo,201904
2020-12-15 15:00,Jerry Smith,Os Boys Amam O Ex Chora,153840
2020-12-15 15:03,MC Mari,Senta Concentrada (feat. MC Ws),141338
2020-12-15 22:04,Primocast,PrimoCast 100 - Como investir fora do Brasil? (Saiba diversificar sua carteira lá fora),28096
2020-12-15 22:10,Pro Football | NFL,"Ep 249, Recap Wk 14: Buccaneers arrumaram a casa?",217585
2020-12-15 22:32,Pro Football | NFL,"Ep 249, Recap Wk 14: Buccaneers arrumaram a casa?",449955
2020-12-15 22:34,Pro Football | NFL,"Ep 249, Recap Wk 14: Buccaneers arrumaram a casa?",74860
2020-12-15 23:15,Pro Football | NFL,"Ep 249, Recap Wk 14: Buccaneers arrumaram a casa?",1974628
2020-12-15 23:16,Mises Brasil,Podcast 434 - Ayn Rand está de volta,2196
2020-12-15 23:16,The Rolling Stones,Stray Cat Blues - 50th Anniversary Edition,3552
2020-12-15 23:16,AC/DC,Dog Eat Dog,1323
2020-12-15 23:16,The Beatles,For No One - Remastered 2009,1207
2020-12-15 23:16,Queen,Somebody To Love - Remastered 2011,2972
2020-12-15 23:19,Led Zeppelin,Going to California - Remaster,212160
2020-12-15 23:21,AC/DC,Dirty Deeds Done Dirt Cheap,859
2020-12-15 23:21,Black Sabbath,Sabbath Bloody Sabbath,1044
2020-12-15 23:21,AC/DC,Back In Black,115669
2020-12-15 23:21,The Beatles,Drive My Car - Remastered 2009,1044
2020-12-15 23:21,Ozzy Osbourne,Straight to Hell,1091
2020-12-15 23:21,AC/DC,If You Want Blood (You've Got It),2461
2020-12-15 23:21,The Beatles,Love Me Do - Remastered 2009,1230
2020-12-15 23:28,AC/DC,Stiff Upper Lip,789
2020-12-15 23:28,AC/DC,Let There Be Rock,1044
2020-12-15 23:28,Black Sabbath,War Pigs,375164
2020-12-15 23:28,AC/DC,Shot In The Dark,2391
2020-12-15 23:28,The Beatles,Come Together - Remastered 2009,1811
2020-12-15 23:28,James Brown,"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2",1137
2020-12-15 23:28,Aerosmith,Jesus Is On The Main Line,19922
2020-12-15 23:28,Led Zeppelin,Houses of the Holy - Remaster,998
2020-12-15 23:28,Led Zeppelin,Communication Breakdown - 1/4/71 Paris Theatre;Remaster,417
2020-12-15 23:28,Led Zeppelin,Since I've Been Loving You - Remaster,3622
2020-12-15 23:28,Led Zeppelin,Heartbreaker - Remaster,3645
2020-12-15 23:28,The Beatles,Day Tripper - Remastered 2015,2902
2020-12-15 23:28,Travis,Closer,1509
2020-12-15 23:29,Led Zeppelin,Whole Lotta Love - Remaster,14024
2020-12-15 23:29,The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,0
2020-12-15 23:29,Arctic Monkeys,R U Mine?,17879
2020-12-15 23:29,Led Zeppelin,Kashmir - 1990 Remaster,15418
2020-12-15 23:30,Led Zeppelin,Kashmir - Remaster,18552
2020-12-15 23:30,Van Halen,You Really Got Me - 2015 Remaster,13885
2020-12-15 23:30,Cream,Sunshine Of Your Love,1021
2020-12-15 23:32,Arctic Monkeys,R U Mine?,109133
2020-12-15 23:34,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2020-12-15 23:36,Arctic Monkeys,R U Mine?,2205
2020-12-15 23:36,Arctic Monkeys,I Wanna Be Yours,83393
2020-12-15 23:37,Arctic Monkeys,505,86053
2020-12-15 23:40,Arctic Monkeys,Do I Wanna Know?,165372
2020-12-16 00:10,MC Mari,Senta Concentrada (feat. MC Ws),9109
2020-12-16 00:14,Natti Natasha,Me Gusta,197306
2020-12-16 00:17,MC Rogerinho,Só Você,187141
2020-12-16 00:19,Vitão,Flores,155798
2020-12-16 00:22,Os Barões Da Pisadinha,Recairei - Ao Vivo,166837
2020-12-16 00:50,Mc IG,3 Dias Virado,3328
2020-12-16 00:50,MC Mari,Senta Concentrada (feat. MC Ws),58830
2020-12-16 00:52,Harmonia Do Samba,Sacanagenzinha (Ao Vivo),118976
2020-12-16 00:54,Anitta,Jogação,137749
2020-12-16 00:56,Mc IG,3 Dias Virado,74218
2020-12-16 00:58,Tati Quebra Barraco,Boladona,10837
2020-12-16 00:58,MC Koringa,Convocação,159125
2020-12-16 01:00,Os Barões Da Pisadinha,Tá Rocheda,66709
2020-12-16 01:01,O Playboy,Só Colocadinha (feat. Mc Dricka) - Remix Bregafunk,8192
2020-12-16 01:01,MC Mari,Senta Concentrada (feat. MC Ws),72106
2020-12-16 01:02,Zé Felipe,Só Tem Eu,27071
2020-12-16 01:02,Anitta,Banana,20351
2020-12-16 01:03,João Gustavo e Murilo,Lençol Dobrado,72789
2020-12-16 01:04,Sandy e Junior,A Lenda,18453
2020-12-16 01:04,Xand Avião,Minha Mulher Não Deixa Não,26730
2020-12-16 01:05,MC Kevinho,Tumbalatum,41343
2020-12-16 01:05,Vingadora,Calcanhar de Prego,31039
2020-12-16 01:05,Sia,Chandelier,2325
2020-12-16 01:06,Britney Spears,Toxic,9194
2020-12-16 01:06,Rihanna,Work,9194
2020-12-16 01:07,Os Barões Da Pisadinha,Basta Você Me Ligar - Ao Vivo,32810
2020-12-16 01:07,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),47103
2020-12-16 01:08,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,11903
2020-12-16 01:10,MC WM,Para e Repara,159210
2020-12-16 01:12,O Playboy,Só Colocadinha (feat. Mc Dricka) - Remix Bregafunk,64170
2020-12-16 01:15,MC Kevin o Chris,Medley da Gaiola - DENNIS Remix,220437
2020-12-16 01:17,MC Kevin o Chris,Evoluiu,86826
2020-12-16 01:19,Leo Santana,Várias Novinhas,117696
2020-12-16 10:18,Arctic Monkeys,Do I Wanna Know?,107029
2020-12-16 10:20,Arctic Monkeys,Why'd You Only Call Me When You're High?,88758
2020-12-16 11:00,Arctic Monkeys,I Wanna Be Yours,2786
2020-12-16 11:03,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2020-12-16 11:04,Arctic Monkeys,Do I Wanna Know?,26726
2020-12-16 11:04,Arctic Monkeys,I Wanna Be Yours,51372
2020-12-16 11:04,Arctic Monkeys,Why'd You Only Call Me When You're High?,371
2020-12-16 11:07,AC/DC,Shot In The Dark,185133
2020-12-16 11:11,Travis,Sing,228800
2020-12-16 11:14,Travis,Closer,140998
2020-12-16 11:18,Oasis,Wonderwall - Remastered,258773
2020-12-16 11:21,Arctic Monkeys,Fluorescent Adolescent,183893
2020-12-16 11:22,Skank,Os Exilados,2205
2020-12-16 11:22,Arctic Monkeys,Do I Wanna Know?,36684
2020-12-16 11:22,Skank,Ali - Ao Vivo,1462
2020-12-16 11:22,Skank,Esquecimento,1160
2020-12-16 11:22,Skank,Siderado,859
2020-12-16 11:22,Skank,Um Dia Qualquer,2507
2020-12-16 11:26,Skank,Presença - Ao Vivo,234666
2020-12-16 11:27,Skank,Eu Disse a Ela,66112
2020-12-16 11:31,Skank,Te Ver,276373
2020-12-16 11:32,Skank,Los Pretos (feat. Manu Chao),1741
2020-12-16 11:32,Skank,Ainda Gosto Dela,1741
2020-12-16 11:32,Skank,Périplo (feat. Nando Reis),534
2020-12-16 11:32,Skank,Estivador,1137
2020-12-16 11:32,Skank,É uma Partida de Futebol,1277
2020-12-16 11:32,Skank,É Proibido Fumar - Ao Vivo,325
2020-12-16 11:32,Skank,Amores Imperfeitos,22989
2020-12-16 11:32,Skank,Do Mesmo Jeito,417
2020-12-16 11:36,Skank,Resposta,243933
2020-12-16 11:40,Skank,Mandrake e os Cubanos,1300
2020-12-16 11:40,Skank,Jackie Tequila,247527
2020-12-16 11:40,Skank,Zé Trindade (feat. Manu Chao),1044
2020-12-16 11:41,Skank,Sutilmente - Ao Vivo,2368
2020-12-16 11:41,Skank,Algo Parecido,71819
2020-12-16 11:45,Skank,Vamos Fugir,240133
2020-12-16 11:45,Skank,Tão Seu,3919
2020-12-16 11:46,Skank,De Repente - Versão Estúdio,1555
2020-12-16 11:46,Skank,Garota Nacional,1277
2020-12-16 11:46,Skank,Canção Noturna,1555
2020-12-16 11:46,Skank,Sul da América,0
2020-12-16 11:46,Skank,Galápagos (feat. Nando Reis),0
2020-12-16 11:46,Skank,O Beijo E A Reza,0
2020-12-16 11:46,Skank,A Hard Day's Night,1857
2020-12-16 11:46,Skank,Esmola - Ao Vivo,0
2020-12-16 11:46,Skank,Um Mais Um,0
2020-12-16 11:46,Skank,É uma Partida de Futebol - Ao Vivo,603
2020-12-16 11:46,Skank,Ela Me Deixou,0
2020-12-16 11:46,Skank,Alexia (feat. Nando Reis),4992
2020-12-16 11:51,Skank,Sem Terra (feat. Manu Chao),0
2020-12-16 11:51,Skank,É Proibido Fumar / Peter Gunn Theme,2391
2020-12-16 11:51,Skank,Pacato Cidadão / Let 'Em In,5825
2020-12-16 11:51,Skank,Uma Canção é Pra Isso,0
2020-12-16 11:51,Skank,Fotos na Estante - Versão Estúdio,325
2020-12-16 11:51,Skank,Balada do Amor Inabalável,952
2020-12-16 11:51,Skank,Saideira,0
2020-12-16 11:51,Skank,Chega Disso!,348
2020-12-16 11:51,Skank,Beijo na Guanabara,0
2020-12-16 11:51,Skank,Mil Acasos,650
2020-12-16 11:51,Skank,Rio Beautiful,835
2020-12-16 11:51,Skank,Tanto (I Want You) - Ao Vivo,0
2020-12-16 11:51,Skank,Tanto (I Want You) - Ao Vivo,1021
2020-12-16 11:51,Skank,Dois Rios,282066
2020-12-16 11:51,Skank,Amolação,255
2020-12-16 11:51,Skank,Formato Mínimo,1160
2020-12-16 11:51,Skank,Formato Mínimo,0
2020-12-16 11:51,Skank,Vou Deixar,1021
2020-12-16 11:56,Skank,Acima do Sol - Ao Vivo,312573
2020-12-16 12:00,Skank,Três Lados,233573
2020-12-16 12:03,Skank,Noites De Um Verão Qualquer,160295
2020-12-16 12:44,Hipsters Ponto Tech,Guia do Iniciante em Data Science – Hipsters Ponto Tech #221,2388188
2020-12-16 21:56,Hipsters Ponto Tech,Guia do Iniciante em Data Science – Hipsters Ponto Tech #221,63787
2020-12-16 22:30,Sinapse,"Sinapse #52 - As Cidades do Futuro, Cyberpunk & Bactérias que Comem Plástico",2021601
2020-12-16 23:32,Flow Podcast,DILERA - Flow Podcast #275,3755103
2020-12-16 23:46,MC WM,Para e Repara,157418
2020-12-16 23:47,Gaiola das Popozudas,My Pussy É o Poder,60501
2020-12-16 23:48,Tati Quebra Barraco,Boladona,59669
2020-12-16 23:51,Anitta,Jogação,150229
2020-12-16 23:53,Harmonia Do Samba,Sacanagenzinha (Ao Vivo),118890
2020-12-16 23:55,Os Barões Da Pisadinha,Recairei - Ao Vivo,116672
2020-12-16 23:57,Andinho,Já É Sensação,118741
2020-12-16 23:59,Luísa Sonza,BRABA,25685
2020-12-16 23:59,Mc Leléto,Automaticamente,99008
2020-12-17 00:29,Jennifer Lopez,Baila Conmigo,163998
2020-12-17 01:05,Mc IG,3 Dias Virado,168109
2020-12-17 01:08,Becky G,Sin Pijama,181824
2020-12-17 11:05,Flow Podcast,DILERA - Flow Podcast #275,2240
2020-12-17 11:49,Flow Podcast,DILERA - Flow Podcast #275,944065
2020-12-17 12:12,Flow Podcast,DILERA - Flow Podcast #275,1393
2020-12-17 16:46,Lofi Fruits Music,I See Fire,1301
2020-12-17 16:47,Lofi Fruits Music,Do I Wanna Know?,35904
2020-12-17 16:48,Lofi Fruits Music,Chonmage,2709
2020-12-17 16:48,Lofi Fruits Music,Here Comes the Sun,44970
2020-12-17 16:48,Lofi Fruits Music,Hotel California,33109
2020-12-17 16:48,Lofi Fruits Music,Yesterday,9791
2020-12-17 16:49,Lofi Fruits Music,Sunset,6613
2020-12-17 16:49,Lofi Fruits Music,Without Return,2624
